id,activeOnDatingApps,activeOnDatingAppsLastChangedAt,additionalComments,additionalCommentsLastChangedAt,appsUsed,appsUsedLastChangedAt,attribute-Age,attribute-AgeLastChangedAt,attribute-Appearance,attribute-AppearanceLastChangedAt,attribute-Beard,attribute-BeardLastChangedAt,attribute-Clothes,attribute-ClothesLastChangedAt,attribute-Facial Expression,attribute-Facial ExpressionLastChangedAt,attribute-Glasses,attribute-GlassesLastChangedAt,attribute-Hair,attribute-HairLastChangedAt,attribute-Hobbies,attribute-HobbiesLastChangedAt,attribute-Job,attribute-JobLastChangedAt,attribute-Pose,attribute-PoseLastChangedAt,batchID,batchIDLastChangedAt,chosenCharacterBeard,chosenCharacterBeardLastChangedAt,chosenCharacterGlasses,chosenCharacterGlassesLastChangedAt,chosenCharacterHair,chosenCharacterHairLastChangedAt,chosenCharacterHobby,chosenCharacterHobbyLastChangedAt,chosenCharacterInfluenceAge,chosenCharacterInfluenceAgeLastChangedAt,chosenCharacterInfluenceAppearance,chosenCharacterInfluenceAppearanceLastChangedAt,chosenCharacterInfluenceBeard,chosenCharacterInfluenceBeardLastChangedAt,chosenCharacterInfluenceClothes,chosenCharacterInfluenceClothesLastChangedAt,chosenCharacterInfluenceFacialExpression,chosenCharacterInfluenceFacialExpressionLastChangedAt,chosenCharacterInfluenceGlasses,chosenCharacterInfluenceGlassesLastChangedAt,chosenCharacterInfluenceHair,chosenCharacterInfluenceHairLastChangedAt,chosenCharacterInfluenceHobbies,chosenCharacterInfluenceHobbiesLastChangedAt,chosenCharacterInfluenceJob,chosenCharacterInfluenceJobLastChangedAt,chosenCharacterInfluencePose,chosenCharacterInfluencePoseLastChangedAt,chosenCharacterSimilar_age,chosenCharacterSimilar_ageLastChangedAt,chosenCharacterSimilar_appearance,chosenCharacterSimilar_appearanceLastChangedAt,chosenCharacterSimilar_beard,chosenCharacterSimilar_beardLastChangedAt,chosenCharacterSimilar_clothes,chosenCharacterSimilar_clothesLastChangedAt,chosenCharacterSimilar_glasses,chosenCharacterSimilar_glassesLastChangedAt,chosenCharacterSimilar_hair,chosenCharacterSimilar_hairLastChangedAt,chosenCharacterSimilar_hobbies,chosenCharacterSimilar_hobbiesLastChangedAt,chosenCharacterSimilar_job,chosenCharacterSimilar_jobLastChangedAt,chosenProfile,chosenProfileLastChangedAt,dislikedProfile,dislikedProfileLastChangedAt,factor-Age,factor-AgeLastChangedAt,factor-Appearance,factor-AppearanceLastChangedAt,factor-Dietary preferences,factor-Dietary preferencesLastChangedAt,factor-Education Level,factor-Education LevelLastChangedAt,factor-Ethnicity,factor-EthnicityLastChangedAt,factor-Height,factor-HeightLastChangedAt,factor-Hobbies,factor-HobbiesLastChangedAt,factor-Income level,factor-Income levelLastChangedAt,factor-Language spoken,factor-Language spokenLastChangedAt,factor-Mental Health,factor-Mental HealthLastChangedAt,factor-Nationality,factor-NationalityLastChangedAt,factor-Number of children,factor-Number of childrenLastChangedAt,factor-Pet ownership,factor-Pet ownershipLastChangedAt,factor-Physical Health,factor-Physical HealthLastChangedAt,factor-Political affiliation,factor-Political affiliationLastChangedAt,factor-Popularity on App,factor-Popularity on AppLastChangedAt,factor-Profession,factor-ProfessionLastChangedAt,factor-Race / Ethnicity,factor-Race / EthnicityLastChangedAt,factor-Relationship history,factor-Relationship historyLastChangedAt,factor-Social media activity,factor-Social media activityLastChangedAt,frequency,frequencyLastChangedAt,gameID,gameIDLastChangedAt,likedProfile,likedProfileLastChangedAt,ownProfileID,ownProfileIDLastChangedAt,playerID,playerIDLastChangedAt,recommend-Age,recommend-AgeLastChangedAt,recommend-Appearance,recommend-AppearanceLastChangedAt,recommend-Dietary preferences,recommend-Dietary preferencesLastChangedAt,recommend-Education Level,recommend-Education LevelLastChangedAt,recommend-Ethnicity,recommend-EthnicityLastChangedAt,recommend-Height,recommend-HeightLastChangedAt,recommend-Hobbies,recommend-HobbiesLastChangedAt,recommend-Income level,recommend-Income levelLastChangedAt,recommend-Language spoken,recommend-Language spokenLastChangedAt,recommend-Mental Health,recommend-Mental HealthLastChangedAt,recommend-Nationality,recommend-NationalityLastChangedAt,recommend-Number of children,recommend-Number of childrenLastChangedAt,recommend-Pet ownership,recommend-Pet ownershipLastChangedAt,recommend-Physical Health,recommend-Physical HealthLastChangedAt,recommend-Political affiliation,recommend-Political affiliationLastChangedAt,recommend-Popularity on App,recommend-Popularity on AppLastChangedAt,recommend-Profession,recommend-ProfessionLastChangedAt,recommend-Race / Ethnicity,recommend-Race / EthnicityLastChangedAt,recommend-Relationship history,recommend-Relationship historyLastChangedAt,recommend-Social media activity,recommend-Social media activityLastChangedAt,recommendationDiversity,recommendationDiversityLastChangedAt,recommendationQuality,recommendationQualityLastChangedAt,roundID,roundIDLastChangedAt,surveyAttributeAge,surveyAttributeAgeLastChangedAt,surveyAttributeAppearance,surveyAttributeAppearanceLastChangedAt,surveyAttributeBeard,surveyAttributeBeardLastChangedAt,surveyAttributeClothes,surveyAttributeClothesLastChangedAt,surveyAttributeFacialExpression,surveyAttributeFacialExpressionLastChangedAt,surveyAttributeGlasses,surveyAttributeGlassesLastChangedAt,surveyAttributeHair,surveyAttributeHairLastChangedAt,surveyAttributeHobbies,surveyAttributeHobbiesLastChangedAt,surveyAttributeJob,surveyAttributeJobLastChangedAt,surveyAttributePose,surveyAttributePoseLastChangedAt,surveySystemImprovement,surveySystemImprovementLastChangedAt,surveyVariety,surveyVarietyLastChangedAt,systemVariety,systemVarietyLastChangedAt
01HZH2G6BBEJ3K6RB07GBX36D4,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZH1KRR0J1XS5AZ53TMM3VEA,2024-06-04T08:30:29.86737+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2024-06-04T08:30:32.395982+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZH1KRRJREHB0RVRS5TRPKQN,2024-06-04T08:30:29.86737+01:00,180,2024-06-04T08:30:32.39567+01:00,1,2024-06-04T08:30:29.871028+01:00,01HZH1NHEM4QGJ1HNF0H4YW4VD,2024-06-04T08:30:29.86737+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZH1NMB9J6T6C0CWZ0MKQTSD,2024-06-04T08:30:29.86737+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSEVCKFPGJ0E8R5D9F6DK34,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSDZN03KYPJJR9JJVJ13D2Q,2024-06-07T14:40:15.087654+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,2024-06-07T14:40:16.571863+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSDZN0GYX9RKNV9Z23N1GZV,2024-06-07T14:40:15.087654+01:00,241,2024-06-07T14:40:16.56998+01:00,1,2024-06-07T14:40:15.116522+01:00,01HZSDZWSY6Z06AGZG8S7NR4YZ,2024-06-07T14:40:15.087654+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSDZZDMQPBSSZ273EKFZF6G,2024-06-07T14:40:15.087654+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSGD3SBR4FSWY136FGCZ2RA,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSG9T0TZBK9W6QR9KEN15FG,2024-06-07T15:07:24.459727+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2024-06-07T15:07:26.527357+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSG9T1GTJ9QS8TQXQF6VFJP,2024-06-07T15:07:24.459727+01:00,104,2024-06-07T15:07:26.523299+01:00,1,2024-06-07T15:07:24.470871+01:00,01HZSGA1C6BZF5D7VHFM70V23H,2024-06-07T15:07:24.459727+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSGA4NZBT9PXMJA9NB5ZH3Q,2024-06-07T15:07:24.459727+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSMQKH35XCS3D170XMZC8TS,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSMQ42BM6GQDX10VVJH7SYR,2024-06-07T16:23:02.563572+01:00,Yes,2024-06-07T16:23:11.119763+01:00,No,2024-06-07T16:23:11.112175+01:00,Long,2024-06-07T16:23:11.104077+01:00,Music,2024-06-07T16:23:11.127231+01:00,veryInfluential,2024-06-07T16:23:23.828981+01:00,veryInfluential,2024-06-07T16:23:23.81936+01:00,,,,,,,,,,,veryInfluential,2024-06-07T16:23:23.837158+01:00,veryInfluential,2024-06-07T16:23:23.84592+01:00,,,verySimilar,2024-06-07T16:23:23.79594+01:00,verySimilar,2024-06-07T16:23:23.786326+01:00,,,,,,,,,verySimilar,2024-06-07T16:23:23.811943+01:00,verySimilar,2024-06-07T16:23:23.804223+01:00,107,2024-06-07T16:23:23.861577+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSMQ43HJZ142P88TJQ91K1P,2024-06-07T16:23:02.563572+01:00,,,,,01HZSMQB5DEA0VWEZ5Z3SVA46C,2024-06-07T16:23:02.563572+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSMQDDAAVZSE1CBK9XM72AQ,2024-06-07T16:23:02.563572+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZYT00B0R5VXDF3SYDSCCZZW,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYSXPSZ5A7F9H696B6J3PE0,2024-06-09T16:31:12.864687+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,2024-06-09T16:31:14.401403+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYSXPTR5VQZ8NCNJ1VASSZY,2024-06-09T16:31:12.864687+01:00,7,2024-06-09T16:31:14.405564+01:00,1,2024-06-09T16:31:12.876209+01:00,01HZYSXVEJH9TBV0G3VVJH10Y0,2024-06-09T16:31:12.864687+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYSXY0Z0ZJD9PHJZGZ5VSS6,2024-06-09T16:31:12.864687+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSEZ00Z1W3XTSXKQQDJ0GN0,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSEVNF9BB7BB6AT3R7V1RPB,2024-06-07T14:42:13.279418+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,2024-06-07T14:42:14.959825+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSEVNFPZ7DNF34SY5G0EKE6,2024-06-07T14:42:13.279418+01:00,226,2024-06-07T14:42:14.957526+01:00,1,2024-06-07T14:42:13.288075+01:00,01HZSEVW8T6D7WZ3KFC6A898PM,2024-06-07T14:42:13.279418+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSEVYPJ7FF43WKB38KC6GEM,2024-06-07T14:42:13.279418+01:00,same,2024-06-07T14:42:19.592131+01:00,same,2024-06-07T14:42:19.59434+01:00,,,,,,,,,,,same,2024-06-07T14:42:19.596117+01:00,same,2024-06-07T14:42:19.597835+01:00,,,,,,,,
01HZSHCVH1T24ZHJ9GJKBTZ9WC,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSH5TN747MRNQBYWKCAMNQH,2024-06-07T15:24:44.577917+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,2024-06-07T15:24:46.101167+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSH5TPHX4XFJHM59FC8JH7H,2024-06-07T15:24:44.577917+01:00,235,2024-06-07T15:24:46.106336+01:00,1,2024-06-07T15:24:44.592934+01:00,01HZSH62S1YVBR46FJFJ1T8WVQ,2024-06-07T15:24:44.577917+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSH65CM65DWCMEW9ADDHB9S,2024-06-07T15:24:44.577917+01:00,same,2024-06-07T15:24:50.707381+01:00,same,2024-06-07T15:24:50.702163+01:00,,,,,,,,,,,same,2024-06-07T15:24:50.711778+01:00,same,2024-06-07T15:24:50.716021+01:00,,,,,,,,
01HZSHD1JP9SQ9VTX36V2STGG0,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSH5TN747MRNQBYWKCAMNQH,2024-06-07T15:24:50.77414+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,2024-06-07T15:24:52.400263+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSH5TPHX4XFJHM59FC8JH7H,2024-06-07T15:24:50.77414+01:00,177,2024-06-07T15:24:52.405108+01:00,1,2024-06-07T15:24:50.787668+01:00,01HZSH62S1YVBR46FJFJ1T8WVQ,2024-06-07T15:24:50.77414+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSH65CQ8PNKS36KPJQZN8KZ,2024-06-07T15:24:50.77414+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZHDJG2FY5NN6TFX207A8MEK,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZHDH5HC2Y07710VWBHB3GPD,2024-06-04T11:43:59.695322+01:00,Yes,2024-06-04T11:44:08.271703+01:00,Yes,2024-06-04T11:44:08.266844+01:00,Short,2024-06-04T11:44:08.270693+01:00,Arts,2024-06-04T11:44:08.272538+01:00,preferNotToAnswer,2024-06-04T11:44:34.830114+01:00,,,preferNotToAnswer,2024-06-04T11:44:34.827684+01:00,preferNotToAnswer,2024-06-04T11:44:34.832224+01:00,preferNotToAnswer,2024-06-04T11:44:34.831521+01:00,preferNotToAnswer,2024-06-04T11:44:34.828547+01:00,preferNotToAnswer,2024-06-04T11:44:34.829392+01:00,preferNotToAnswer,2024-06-04T11:44:34.833595+01:00,preferNotToAnswer,2024-06-04T11:44:34.834321+01:00,preferNotToAnswer,2024-06-04T11:44:34.832906+01:00,preferNotToAnswer,2024-06-04T11:44:34.824612+01:00,,,preferNotToAnswer,2024-06-04T11:44:34.822723+01:00,preferNotToAnswer,2024-06-04T11:44:34.823583+01:00,preferNotToAnswer,2024-06-04T11:44:34.820101+01:00,preferNotToAnswer,2024-06-04T11:44:34.821701+01:00,preferNotToAnswer,2024-06-04T11:44:34.826597+01:00,preferNotToAnswer,2024-06-04T11:44:34.830813+01:00,29,2024-06-04T11:44:34.835636+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZHDH5HQ5NPNCVSGWRZ5TM5T,2024-06-04T11:43:59.695322+01:00,,,,,01HZHDJ8426ECNK90CR9RPTWGY,2024-06-04T11:43:59.695322+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZHDJE28NFVTZ9QJZV3NA194,2024-06-04T11:43:59.695322+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZKXYEQ2RBWQDYPV2TN0K15V,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZKWZ2N1HQM73CXRWXVV180Z,2024-06-05T11:08:37.602937+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,2024-06-05T11:08:59.011998+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZKWZ2NBSYA83F7NBETADF40,2024-06-05T11:08:37.602937+01:00,83,2024-06-05T11:08:59.011075+01:00,1,2024-06-05T11:08:37.609092+01:00,01HZKWZB7AKPEG0KMD98369600,2024-06-05T11:08:37.602937+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZKWZEK71C376605CV8ZMM39,2024-06-05T11:08:37.602937+01:00,,,,,,,,,,,,,,,,,,,,,no,2024-06-05T11:08:59.007452+01:00,tooMuch,2024-06-05T11:08:59.008636+01:00,,
01HZMXHZ0DNDTVSTTH9XD6J2MJ,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMWBSTKCF4358NMQNRWJ72G,2024-06-05T20:21:02.733508+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2024-06-05T20:21:16.403748+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMWBSV30XRF82ZM7CVVERGT,2024-06-05T20:21:02.733508+01:00,199,2024-06-05T20:21:16.401937+01:00,1,2024-06-05T20:21:02.743567+01:00,01HZMWJHXS3GMMP2122V26VT8Q,2024-06-05T20:21:02.733508+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMWMSD7GCWDWZJFES6E15QS,2024-06-05T20:21:02.733508+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSFQDB11CKE4AWD5VP1QAY1,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSFMAQQQHRT6XBHJV48DSKG,2024-06-07T14:55:33.345555+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2024-06-07T14:55:35.013353+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSFMAR8H3RXQCYKK5562K1S,2024-06-07T14:55:33.345555+01:00,249,2024-06-07T14:55:35.016013+01:00,1,2024-06-07T14:55:33.353915+01:00,01HZSFMFYRHEA212G79PEZMWHT,2024-06-07T14:55:33.345555+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSFMJATARV26MPN1KWQB0K5,2024-06-07T14:55:33.345555+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSGTKCHE1YKD88H7MBQXGNS,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSGT7QNTFC0VX4G50G6AAAC,2024-06-07T15:14:46.417449+01:00,No,2024-06-07T15:14:52.99993+01:00,Yes,2024-06-07T15:14:52.991309+01:00,Long,2024-06-07T15:14:52.995938+01:00,Music,2024-06-07T15:14:53.004108+01:00,notInfluential,2024-06-07T15:15:01.331196+01:00,notInfluential,2024-06-07T15:15:01.326804+01:00,,,,,,,,,,,notInfluential,2024-06-07T15:15:01.335126+01:00,notInfluential,2024-06-07T15:15:01.338539+01:00,,,notSimilar,2024-06-07T15:15:01.315569+01:00,notSimilar,2024-06-07T15:15:01.310426+01:00,,,,,,,,,notSimilar,2024-06-07T15:15:01.319361+01:00,notSimilar,2024-06-07T15:15:01.323169+01:00,168,2024-06-07T15:15:01.345201+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSGT7RC0HKT1MN5HQC4EGMK,2024-06-07T15:14:46.417449+01:00,,,,,01HZSGTDSWQDNS7RK28FS655GR,2024-06-07T15:14:46.417449+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSGTFY1P9B96QFPY9JCT59V,2024-06-07T15:14:46.417449+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZYFEZ11ABTQQ214895CNYF6,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYFDTT3D83F64EZV1WVJXF0,2024-06-09T13:27:08.7054+01:00,Yes,2024-06-09T13:27:16.178997+01:00,Yes,2024-06-09T13:27:16.171621+01:00,Long,2024-06-09T13:27:16.175505+01:00,Music,2024-06-09T13:27:16.183146+01:00,veryInfluential,2024-06-09T13:27:24.623222+01:00,veryInfluential,2024-06-09T13:27:24.620693+01:00,,,,,,,,,,,veryInfluential,2024-06-09T13:27:24.625387+01:00,veryInfluential,2024-06-09T13:27:24.627412+01:00,,,verySimilar,2024-06-09T13:27:24.613118+01:00,verySimilar,2024-06-09T13:27:24.608809+01:00,,,,,,,,,verySimilar,2024-06-09T13:27:24.61582+01:00,verySimilar,2024-06-09T13:27:24.618375+01:00,44,2024-06-09T13:27:24.63156+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYFDTTNMSZSFAQBZWDH130V,2024-06-09T13:27:08.7054+01:00,,,,,01HZYFDZGBQYQFVA1FGBD8S1F0,2024-06-09T13:27:08.7054+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYFEWJN4XYPQM0YKJZ39GAH,2024-06-09T13:27:08.7054+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZYFMERHHGQZTRE7THSTX80B,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYFDTT3D83F64EZV1WVJXF0,2024-06-09T13:30:08.657606+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,2024-06-09T13:30:10.276605+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYFDTTNMSZSFAQBZWDH130V,2024-06-09T13:30:08.657606+01:00,78,2024-06-09T13:30:10.273157+01:00,1,2024-06-09T13:30:08.668286+01:00,01HZYFDZGBQYQFVA1FGBD8S1F0,2024-06-09T13:30:08.657606+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYFEWM3YATD9DQKP2R14CS8,2024-06-09T13:30:08.657606+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSJZED7QS8D55ETFMMNBP17,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJTAPJW1A09GW14C8HDH3G,2024-06-07T15:52:22.311908+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,2024-06-07T15:52:24.39809+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJTAQSG36J436YAM13M893,2024-06-07T15:52:22.311908+01:00,54,2024-06-07T15:52:24.391149+01:00,1,2024-06-07T15:52:22.329886+01:00,01HZSJTHX2N4GRN34XNGATGR1Y,2024-06-07T15:52:22.311908+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJTMC8CG722F3D8H7A148E,2024-06-07T15:52:22.311908+01:00,,,,,,,,,,,,,,,,,,,,,notSure,2024-06-07T15:52:32.790724+01:00,notSure,2024-06-07T15:52:32.797548+01:00,,
01HZH2KCGKV6DQEQDKJGRFAYE1,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZH1KRR0J1XS5AZ53TMM3VEA,2024-06-04T08:32:14.483229+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,2024-06-04T08:32:17.230012+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZH1KRRJREHB0RVRS5TRPKQN,2024-06-04T08:32:14.483229+01:00,198,2024-06-04T08:32:17.22963+01:00,1,2024-06-04T08:32:14.486892+01:00,01HZH1NHEM4QGJ1HNF0H4YW4VD,2024-06-04T08:32:14.483229+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZH1NMBE1QMJN38WJFGDZZA5,2024-06-04T08:32:14.483229+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZHE02V1RAVH2DDY51335TQZ,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZHDH5HC2Y07710VWBHB3GPD,2024-06-04T11:51:24.897413+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,2024-06-04T11:51:30.640076+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZHDH5HQ5NPNCVSGWRZ5TM5T,2024-06-04T11:51:24.897413+01:00,153,2024-06-04T11:51:30.63892+01:00,1,2024-06-04T11:51:24.902517+01:00,01HZHDJ8426ECNK90CR9RPTWGY,2024-06-04T11:51:24.897413+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZHDJE38HTFB3GZ6C1Q5FZFK,2024-06-04T11:51:24.897413+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZN3BJ19ANPH2VH1PVXB2018,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN32ABZ0GWY5J96DED1P3QC,2024-06-05T22:02:24.297733+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,2024-06-05T22:02:25.855871+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN32ACHFC97P7HVXVAA0JRC,2024-06-05T22:02:24.297733+01:00,125,2024-06-05T22:02:25.85451+01:00,1,2024-06-05T22:02:24.303068+01:00,01HZN34YGQJVW39ZPXPZ8PDNN2,2024-06-05T22:02:24.297733+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN350MK47ZN1TPSTYVPFV20,2024-06-05T22:02:24.297733+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSGCA0FN6E73M3QK247AFAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSG9T0TZBK9W6QR9KEN15FG,2024-06-07T15:06:58.06334+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,2024-06-07T15:06:59.582348+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSG9T1GTJ9QS8TQXQF6VFJP,2024-06-07T15:06:58.06334+01:00,251,2024-06-07T15:06:59.574948+01:00,1,2024-06-07T15:06:58.07378+01:00,01HZSGA1C6BZF5D7VHFM70V23H,2024-06-07T15:06:58.06334+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSGA4NDKSVHHYJ9J8FM0P05,2024-06-07T15:06:58.06334+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSGCD3SV9Z18K07J6CEQ1PP,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSG9T0TZBK9W6QR9KEN15FG,2024-06-07T15:07:01.241994+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,2024-06-07T15:07:02.775009+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSG9T1GTJ9QS8TQXQF6VFJP,2024-06-07T15:07:01.241994+01:00,248,2024-06-07T15:07:02.779179+01:00,1,2024-06-07T15:07:01.254746+01:00,01HZSGA1C6BZF5D7VHFM70V23H,2024-06-07T15:07:01.241994+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSGA4KYDTHSTCMHMMZZGDEV,2024-06-07T15:07:01.241994+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
